,number,src_ip,dst_ip,proto,ip_pkt_len,ip_checksum_status,ip_ttl,ip_highest_layer,stream_index,src_port,dst_port,timestamp,time_delta,flags,tcp_flags_ack,tcp_flags_syn,tcp_flags_fin,tcp_flags_urg,tcp_checksum_status,icmp_type_code,icmp_checksum_status,label,label0,label1,label2,label3,label4,label5,label6
2467,201,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,108.011634,0.000483,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2468,202,3450774857,3232238105,6,146,2,62,DATA,0,444,51325,128.801336,20.789702,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2469,203,3232238105,3450774857,6,52,2,64,TCP,0,51325,444,128.801526,0.00019,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2470,204,3232238105,3450774857,6,158,2,64,DATA,0,51325,444,128.803172,0.001646,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2471,205,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,128.803659,0.000487,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2472,206,3450774857,3232238105,6,129,2,62,DATA,0,444,51325,134.784784,5.981125,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2473,207,3232238105,3450774857,6,52,2,64,TCP,0,51325,444,134.784946,0.000162,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2474,208,3232238105,3450774857,6,169,2,64,DATA,0,51325,444,134.785704,0.000758,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2475,209,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,134.786223,0.000519,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2476,210,3450774857,3232238105,6,156,2,62,DATA,0,444,51325,134.786891,0.000668,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2477,211,3232238105,3450774857,6,52,2,64,TCP,0,51325,444,134.787021,0.00013,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2478,212,3232238105,3450774857,6,192,2,64,DATA,0,51325,444,134.78778,0.000759,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2479,213,3450774857,3232238105,6,154,2,62,DATA,0,444,51325,134.788925,0.001145,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2480,214,3232238105,3450774857,6,52,2,64,TCP,0,51325,444,134.788962,0.000037,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2481,215,3232238105,3450774857,6,1450,2,64,DATA,0,51325,444,134.792499,0.003537,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2482,216,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,134.830538,0.038039,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2483,217,3450774857,3232238105,6,146,2,62,DATA,0,444,51325,144.493277,9.662739,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2484,218,3232238105,3450774857,6,52,2,64,TCP,0,51325,444,144.493469,0.000192,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2485,219,3232238105,3450774857,6,1500,2,64,DATA,0,51325,444,144.88719,0.393721,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2486,220,3232238105,3450774857,6,1500,2,64,DATA,0,51325,444,144.887194,0.000004,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2487,221,3232238105,3450774857,6,1500,2,64,DATA,0,51325,444,144.887196,0.000002,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2488,222,3232238105,3450774857,6,1500,2,64,DATA,0,51325,444,144.887197,0.000001,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2489,223,3232238105,3450774857,6,1433,2,64,DATA,0,51325,444,144.887209,0.000012,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2490,224,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,144.887723,0.000514,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2491,225,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,144.887959,0.000236,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2492,226,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,144.888007,0.000048,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2493,227,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,144.88842,0.000413,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2494,228,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,144.888424,0.000004,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2495,229,3450774857,3232238105,6,161,2,62,DATA,0,444,51325,172.969764,28.08134,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2496,230,3232238105,3450774857,6,52,2,64,TCP,0,51325,444,172.96999,0.000226,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2497,231,3232238105,3450774857,6,142,2,64,DATA,0,51325,444,173.337215,0.367225,0x00000018,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2498,232,3450774857,3232238105,6,52,2,62,TCP,0,444,51325,173.337824,0.000609,0x00000010,1,0,0,0,2,,,1,0,1,0,0,0,0,0
2499,1,2886758706,2886758450,6,93,2,60,DATA,0,1103,21,0,0,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2500,2,2886758450,2886758706,6,40,2,255,TCP,0,21,1103,0.047966,0.047966,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2501,3,2886758450,2886758706,6,69,2,255,DATA,0,21,1103,0.129121,0.081155,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2502,4,2886758706,2886758450,6,40,2,60,TCP,0,1103,21,0.27831,0.149189,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2503,5,2886758706,2886758450,6,65,2,60,DATA,0,1103,21,25.861002,25.582692,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2504,6,2886758450,2886758706,6,70,2,255,DATA,0,21,1103,25.861426,0.000424,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2505,7,2886758706,2886758450,6,48,2,60,DATA,0,1103,21,25.862429,0.001003,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2506,8,2886758450,2886758706,6,111,2,255,DATA,0,21,1103,25.897129,0.0347,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2507,9,2886758706,2886758450,6,40,2,60,TCP,0,1103,21,26.081727,0.184598,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2508,10,2886758450,2886758706,6,70,2,255,DATA,0,21,1103,26.081878,0.000151,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2509,11,2886758706,2886758450,6,65,2,60,DATA,0,1103,21,26.085648,0.00377,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2510,12,2886758450,2886758706,6,70,2,255,DATA,0,21,1103,26.085996,0.000348,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2511,13,2886758706,2886758450,6,75,2,60,DATA,0,1103,21,26.087778,0.001782,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2512,14,2886758450,2886758706,6,102,2,255,DATA,0,21,1103,26.088384,0.000606,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2513,15,2886758706,2886758450,6,40,2,60,TCP,0,1103,21,26.281932,0.193548,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2514,16,2886758706,2886758450,6,46,2,60,DATA,0,1103,21,75.950998,49.669066,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2515,17,2886758450,2886758706,6,54,2,255,DATA,0,21,1103,75.951402,0.000404,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2516,18,2886758706,2886758450,6,40,2,60,TCP,0,1103,21,75.952455,0.001053,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2517,19,2886758450,2886758706,6,40,2,255,TCP,0,21,1103,75.952621,0.000166,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2518,20,2886758450,2886758706,6,40,2,255,TCP,0,21,1103,75.952919,0.000298,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2519,21,2886758706,2886758450,6,40,2,60,TCP,0,1103,21,75.953168,0.000249,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2520,22,2886759188,2886758450,6,44,2,255,TCP,1,32839,21,0,0,0x00000002,0,1,0,0,2,,,2,0,0,1,0,0,0,0
2521,23,2886758450,2886759188,6,44,2,255,TCP,1,21,32839,0.00029,0.00029,0x00000012,1,1,0,0,2,,,2,0,0,1,0,0,0,0
2522,24,2886759188,2886758450,6,40,2,255,TCP,1,32839,21,0.000489,0.000199,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2523,25,2886758450,2886759188,6,101,2,255,DATA,1,21,32839,0.059565,0.059076,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2524,26,2886759188,2886758450,6,40,2,255,TCP,1,32839,21,0.05976,0.000195,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2525,27,2886759188,2886758450,6,54,2,255,DATA,1,32839,21,0.061435,0.001675,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2526,28,2886758450,2886759188,6,76,2,255,DATA,1,21,32839,0.068747,0.007312,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2527,29,2886759188,2886758450,6,54,2,255,DATA,1,32839,21,0.069884,0.001137,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2528,30,2886758450,2886759188,6,69,2,255,DATA,1,21,32839,0.09617,0.026286,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2529,31,2886759188,2886758450,6,40,2,255,TCP,1,32839,21,0.137759,0.041589,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2530,32,2886759188,2886758450,6,67,2,255,DATA,1,32839,21,0.175953,0.038194,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2531,33,2886758450,2886759188,6,70,2,255,DATA,1,21,32839,0.176352,0.000399,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2532,34,2886759188,2886758450,6,57,2,255,DATA,1,32839,21,0.178575,0.002223,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2533,35,2886758450,2886759188,6,44,2,255,TCP,2,20,32840,0,0,0x00000002,0,1,0,0,2,,,2,0,0,1,0,0,0,0
2534,36,2886759188,2886758450,6,44,2,255,TCP,2,32840,20,0.00026,0.00026,0x00000012,1,1,0,0,2,,,2,0,0,1,0,0,0,0
2535,37,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.000444,0.000184,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2536,38,2886758450,2886759188,6,105,2,255,DATA,1,21,32839,0.182728,0.004153,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2537,39,2886759188,2886758450,6,40,2,255,TCP,1,32839,21,0.227778,0.04505,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2538,40,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.075487,0.075043,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2539,41,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.07672,0.001233,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2540,42,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.076799,0.000079,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2541,43,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.078175,0.001376,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2542,44,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.079406,0.001231,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2543,45,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.079592,0.000186,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2544,46,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.080915,0.001323,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2545,47,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.082135,0.00122,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2546,48,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.083368,0.001233,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2547,49,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.08357,0.000202,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2548,50,2886759188,2886758450,6,99,2,255,DATA,2,32840,20,0.083753,0.000183,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2549,51,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.084985,0.001232,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2550,52,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.086215,0.00123,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2551,53,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.08746,0.001245,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2552,54,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.110181,0.022721,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2553,55,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.111537,0.001356,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2554,56,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.112767,0.00123,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2555,57,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.114003,0.001236,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2556,58,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.115235,0.001232,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2557,59,2886759188,2886758450,6,82,2,255,DATA-TEXT-LINES,2,32840,20,0.11534,0.000105,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2558,60,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.116576,0.001236,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2559,61,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.14018,0.023604,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2560,62,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.141551,0.001371,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2561,63,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.142798,0.001247,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2562,64,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.14402,0.001222,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2563,65,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.14525,0.00123,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2564,66,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.146492,0.001242,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2565,67,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.147715,0.001223,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2566,68,2886759188,2886758450,6,60,2,255,DATA-TEXT-LINES,2,32840,20,0.147799,0.000084,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2567,69,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.148065,0.000266,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2568,70,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.149436,0.001371,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2569,71,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.150669,0.001233,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2570,72,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.151902,0.001233,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2571,73,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.153146,0.001244,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2572,74,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.15437,0.001224,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2573,75,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.155603,0.001233,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2574,76,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.156833,0.00123,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2575,77,2886759188,2886758450,6,60,2,255,DATA,2,32840,20,0.156916,0.000083,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2576,78,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.157059,0.000143,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2577,79,2886759188,2886758450,6,1500,2,255,DATA-TEXT-LINES,2,32840,20,0.158501,0.001442,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2578,80,2886759188,2886758450,6,1500,2,255,DATA,2,32840,20,0.159746,0.001245,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2579,81,2886759188,2886758450,6,336,2,255,DATA,2,32840,20,0.160037,0.000291,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2580,82,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.163317,0.00328,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2581,83,2886758450,2886759188,6,64,2,255,DATA,1,21,32839,0.347966,0.120188,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2582,84,2886758450,2886759188,6,40,2,255,TCP,2,20,32840,0.166269,0.002952,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2583,85,2886759188,2886758450,6,40,2,255,TCP,2,32840,20,0.166433,0.000164,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2584,86,2886759188,2886758450,6,46,2,255,DATA,1,32839,21,0.349855,0.001889,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2585,87,2886758450,2886759188,6,54,2,255,DATA,1,21,32839,0.350172,0.000317,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2586,88,2886759188,2886758450,6,40,2,255,TCP,1,32839,21,0.351176,0.001004,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2587,89,2886758450,2886759188,6,40,2,255,TCP,1,21,32839,0.351339,0.000163,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2588,90,2886758450,2886759188,6,40,2,255,TCP,1,21,32839,0.351929,0.00059,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2589,91,2886759188,2886758450,6,40,2,255,TCP,1,32839,21,0.352109,0.00018,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2590,2,3232236402,3232236543,17,78,2,128,NBNS,0,137,137,0.75001,0.75001,,,,,,2,,,2,0,0,1,0,0,0,0
2591,4,3232235877,1138014274,6,40,2,128,TCP,1,2159,80,0,0,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2592,16,3232235877,1138014274,6,40,2,128,TCP,0,2156,80,2.32804,2.32804,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2593,18,3232236923,3232237055,17,229,2,128,BROWSER,1,138,138,0,0,,,,,,2,,,2,0,0,1,0,0,0,0
2594,20,3232236922,3232235880,6,57,2,63,TCP,2,143,1452,0.000168,0.000168,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2595,22,3232236138,3232236145,6,48,2,128,TCP,3,3709,139,0,0,0x00000002,0,1,0,0,2,,,2,0,0,1,0,0,0,0
2596,24,3232236138,3232236145,6,112,2,128,NBSS,3,3709,139,0.000533,0.000287,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2597,26,3232236138,3232236145,6,177,2,128,SMB,3,3709,139,0.001189,0.000405,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2598,28,3232236138,3232236145,6,256,2,128,SMB,3,3709,139,0.00244,0.000675,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2599,30,3232236138,3232236145,6,304,2,128,SMB,3,3709,139,0.003914,0.000783,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2600,32,3232236138,3232236145,6,128,2,128,SMB,3,3709,139,0.005214,0.000464,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2601,34,3232236138,3232236145,6,162,2,128,LANMAN,3,3709,139,0.005975,0.000422,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2602,36,3232236138,3232236145,6,83,2,128,SMB,3,3709,139,0.006836,0.000348,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2603,38,3232236138,3232236145,6,79,2,128,SMB,3,3709,139,0.007365,0.000288,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2604,40,3232236138,3232236145,6,40,2,128,TCP,3,3709,139,0.007917,0.000323,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2605,42,3232236138,3232236145,6,40,2,128,TCP,3,3709,139,0.008312,0.000217,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2606,44,3232235877,1138014274,6,40,2,128,TCP,0,2156,80,7.140364,4.812324,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2607,46,1074551394,3232236922,6,60,2,51,TCP,4,25,59707,0.036066,0.036066,0x00000012,1,1,0,0,2,,,2,0,0,1,0,0,0,0
2608,48,1074551394,3232236922,6,121,2,51,SMTP,4,25,59707,0.076574,0.040166,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2609,50,1074551394,3232236922,6,89,2,51,SMTP,4,25,59707,0.113484,0.036551,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2610,52,3232236922,1074551394,6,58,2,64,SMTP,4,59707,25,0.113871,0.000034,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2611,54,3232236922,1074551362,6,60,2,64,TCP,5,37678,25,0,0,0x00000002,0,1,0,0,2,,,2,0,0,1,0,0,0,0
2612,56,1074551394,3232236922,6,52,2,51,TCP,4,25,59707,0.154711,0.00312,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2613,58,3232236922,1074551394,6,52,2,64,TCP,4,59707,25,0.155051,0.00034,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2614,60,1074551362,3232236922,6,121,2,50,SMTP,5,25,37678,0.085002,0.0437,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2615,62,1074551362,3232236922,6,89,2,50,SMTP,5,25,37678,0.121425,0.036088,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2616,64,3232236922,1074551362,6,58,2,64,SMTP,5,37678,25,0.121809,0.000048,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2617,66,3232236922,1074551393,6,60,2,64,TCP,6,56782,25,0,0,0x00000002,0,1,0,0,2,,,2,0,0,1,0,0,0,0
2618,68,1074551393,3232236922,6,60,2,51,TCP,6,25,56782,0.040316,0.040316,0x00000012,1,1,0,0,2,,,2,0,0,1,0,0,0,0
2619,70,1074551362,3232236922,6,52,2,50,TCP,5,25,37678,0.163373,0.004073,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2620,72,1074551393,3232236922,6,121,2,51,SMTP,6,25,56782,0.091655,0.050972,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2621,74,1074551393,3232236922,6,89,2,51,SMTP,6,25,56782,0.127825,0.035837,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2622,76,3232236922,1074551393,6,58,2,64,SMTP,6,56782,25,0.128207,0.000047,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2623,78,3232236922,3451665345,6,60,2,64,TCP,7,54493,25,0,0,0x00000002,0,1,0,0,2,,,2,0,0,1,0,0,0,0
2624,80,3451665345,3232236922,6,60,2,52,TCP,7,25,54493,0.038328,0.038328,0x00000012,1,1,0,0,2,,,2,0,0,1,0,0,0,0
2625,82,1074551393,3232236922,6,52,2,51,TCP,6,25,56782,0.167892,0.002449,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2626,84,3451665345,3232236922,6,121,2,52,SMTP,7,25,54493,0.07683,0.038158,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2627,86,3451665345,3232236922,6,89,2,52,SMTP,7,25,54493,0.110337,0.033157,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2628,88,3232236922,3451665345,6,58,2,64,SMTP,7,54493,25,0.110719,0.000044,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2629,90,3232236922,3451689838,6,60,2,64,TCP,8,59130,25,0,0,0x00000002,0,1,0,0,2,,,2,0,0,1,0,0,0,0
2630,92,3451665345,3232236922,6,52,2,52,TCP,7,25,54493,0.148864,0.002391,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2631,94,3232236922,3451665345,6,52,2,64,TCP,7,54493,25,0.149205,0.000341,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2632,96,3451689838,3232236922,6,121,2,51,SMTP,8,25,59130,0.07563,0.03705,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2633,98,3451689838,3232236922,6,89,2,51,SMTP,8,25,59130,0.109086,0.03312,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2634,100,3232236922,3451689838,6,58,2,64,SMTP,8,59130,25,0.17822,0.068849,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2635,102,3451689838,3232236922,6,52,2,51,TCP,8,25,59130,0.211017,0.032762,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2636,104,3232236922,3451689838,6,52,2,64,TCP,8,59130,25,0.214313,0.000341,0x00000010,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2637,106,3232235877,1138014274,6,40,2,128,TCP,1,2159,80,16.764909,9.62462,0x00000011,1,0,1,0,2,,,2,0,0,1,0,0,0,0
2638,108,3232236142,3232236287,17,78,2,128,NBNS,2,137,137,0,0,,,,,,2,,,2,0,0,1,0,0,0,0
2639,112,3232236142,3232236145,6,48,2,128,TCP,9,1981,139,0,0,0x00000002,0,1,0,0,2,,,2,0,0,1,0,0,0,0
2640,114,3232236142,3232236145,6,112,2,128,NBSS,9,1981,139,0.000404,0.000245,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2641,116,3232236142,3232236145,6,177,2,128,SMB,9,1981,139,0.061568,0.06092,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
2642,118,3232236142,3232236145,6,256,2,128,SMB,9,1981,139,0.108569,0.046374,0x00000018,1,0,0,0,2,,,2,0,0,1,0,0,0,0
